filename,start_time_s,end_time_s,chroma_mean,chroma_std,mfccs_mean,mfccs_std,cluster
20180416_085916.wav,0,0.5688888889,0.2985541,0.34092718,-29.077065,151.63042,3
20180416_094251.wav,376.836644,389.3638095,0.26176792,0.319622,-29.663378,158.82439,3
Voice 059.wav,0,1.137777778,0.28571033,0.30540004,-29.518967,153.08748,3
20180801_221541.wav,4637.675102,4799.297596,0.370294,0.3200008,-26.04602,140.47273,3
20170411_132630.wav,265.8568707,307.3973696,0.3980629,0.31967413,-31.725958,148.45114,3
20170411_132630.wav,384.7894785,479.0741043,0.3762852,0.31868964,-30.638418,143.13762,3
Interview 001.wav,48.27428571,48.44843537,0.37229753,0.33063477,-21.52378,178.64766,3
20170411_132630.wav,509.2252154,538.7377778,0.36245,0.32556072,-35.513252,151.09276,3
Voice 075.wav,0,8.347573696,0.3972919,0.34585023,-25.20447,146.14278,3
folk_2.wav,0,1.056507937,0.3868522,0.32785344,-31.489468,152.01627,3
20180301_210155.wav,69.26512472,73.5724263,0.33181557,0.3150109,-26.332527,142.10277,3
20170303_085725.wav,23.16190476,28.73469388,0.43795094,0.32588935,-27.067019,162.86047,3
20170303_085725.wav,11.45904762,12.60843537,0.3821743,0.28802446,-30.038431,145.1509,3
20180801_221541.wav,2005.147574,2180.527891,0.37740216,0.32864854,-28.680397,142.87029,3
20171223_230416.wav,58.89741497,68.28988662,0.33461553,0.3047431,-28.585085,137.84145,3
20180801_221541.wav,4353.265488,4433.467211,0.36850807,0.32408708,-29.18697,141.27261,3
27.wav,444.4647619,455.0762812,0.31774667,0.33573022,-38.079586,156.49628,3
20170320_200328.wav,3010.014331,3041.605079,0.42315942,0.3097674,-34.695656,155.76411,3
Voice 019.wav,7.047256236,7.500045351,0.41682723,0.31907725,-24.096256,163.55661,3
Soasong.wav,193.8285714,197.6598639,0.36242178,0.3168799,-25.686373,150.48155,3
20170329_162054.wav,81.03764172,85.63519274,0.38656053,0.3113154,-31.853302,144.08131,3
20180209_162048.wav,680.6233107,690.712381,0.28947976,0.33255252,-28.71566,156.17603,3
20180416_094251.wav,250.2995011,256.0464399,0.28735492,0.32328197,-30.119167,154.61562,3
20180424_212425.wav,210.930068,214.552381,0.27975807,0.32479495,-26.309116,163.55547,3
20170303_132535.wav,2849.436735,2904.967256,0.4245081,0.30597684,-31.153852,143.27013,3
Voice 107.wav,0,1.567346939,0.3967535,0.3220518,-33.623646,158.68307,3
20170414_170017 FAMILY CRAZY.wav,600.4796372,689.3075737,0.3987339,0.3169551,-26.361902,139.32777,3
20180209_162048.wav,646.3854875,680.6233107,0.36565587,0.32509843,-27.672346,154.62468,3
w.wav,328.2953288,337.385941,0.3098638,0.3319018,-26.115536,145.819,3
fångpolska.wav,193.5034921,196.6962358,0.34021932,0.3145392,-22.725958,159.04012,3
20170303_132535.wav,2824.695873,2849.436735,0.29596516,0.31196263,-29.14611,142.95885,3
20170414_170017 FAMILY CRAZY.wav,125.3993651,439.7627211,0.4003742,0.31930292,-29.035297,142.47925,3
20180804_015516.wav,1011.960454,1155.134694,0.5041288,0.2993249,-14.554049,102.70746,4
Voice 057.wav,1.834376417,3.599092971,0.4722719,0.30265036,-14.677449,129.64595,4
20180731_230437.wav,0,1.428027211,0.60224897,0.30403608,-20.602861,128.26828,4
homecoming.wav,0,5.328979592,0.4970491,0.32633534,-18.74138,122.70379,4
Voice 035.wav,289.6108844,432.3207256,0.47765845,0.3012334,-17.756128,115.621185,4
Voice 029.wav,0,10.25160998,0.49999738,0.31867138,-15.062674,122.13851,4
Guit58soa.wav,0,3.750022676,0.5888188,0.29914337,-19.225403,121.3917,4
+.wav,0,5.816598639,0.5179857,0.30535823,-18.38371,129.99458,4
20180123_211257.wav,3.657142857,3.808072562,0.47690046,0.30195445,-19.95479,133.62498,4
Voice 052.wav,0,6.489977324,0.4511092,0.320036,-20.09668,120.96769,4
0pärlan.wav,1.428027211,16.96217687,0.45369795,0.3134379,-22.149818,117.5519,4
20180310_191242.wav,121.7422222,130.066576,0.47350013,0.30585146,-16.608988,126.31973,4
Elriff.wav,2.333605442,5.94430839,0.51762927,0.28362483,-20.837444,121.1426,4
Wayfarer soloide.wav,0,6.722176871,0.48912898,0.30430272,-18.209692,116.52028,4
Voice 130.wav,6.11845805,9.032562358,0.48596734,0.29576108,-22.81992,131.40648,4
Voice 043.wav,0,9.404081633,0.49053913,0.31740317,-14.992558,109.650185,4
intro ingrid.wav,3.796462585,7.871564626,0.5511765,0.29531243,-19.854044,135.5149,4
Voice 130.wav,9.613061224,10.66956916,0.4964889,0.30055082,-15.076698,128.05261,4
Voice 108.wav,26.67972789,32.40344671,0.55762035,0.30746904,-11.707315,131.50674,4
Omnipotent melody sketch.wav,131.8661224,135.7670748,0.47692934,0.29156962,-15.024584,122.48656,4
Voice 109.wav,0,2.681904762,0.51755035,0.31827086,-20.37221,121.31803,4
20180804_015516.wav,2070.755556,2110.763537,0.47695336,0.31036076,-23.172245,120.02385,4
riff.wav,1.149387755,3.738412698,0.5562616,0.29987007,-20.112835,137.39499,4
20180216_180551.wav,33.45995465,34.40036281,0.49895862,0.28669873,-22.199417,122.3913,4
Voice 130.wav,12.29496599,13.0031746,0.5170622,0.29461887,-16.383482,119.709435,4
20180527_002923.wav,2.29877551,2.728344671,0.5062017,0.29219794,-13.5377445,126.182236,4
Voice 130.wav,11.23845805,12.29496599,0.5249386,0.29637504,-13.154757,129.75397,4
scottttt7s.wav,2.229115646,6.965986395,0.5025316,0.31050923,-15.762157,123.66864,4
polski.wav,0,5.665668934,0.47556555,0.2972622,-20.375551,118.4479,4
20180209_165008.wav,0,7.859954649,0.49401012,0.3121626,-20.507977,127.87121,4
Voice 035.wav,532.1897506,605.7621769,0.4888975,0.30040345,-20.445908,119.09571,4
Voice 142.wav,287.5791383,318.7403175,0.46558625,0.29456562,-20.305328,132.28278,4
Voice 035.wav,622.4224943,640.8475283,0.49653846,0.30656442,-17.772598,112.14666,4
Aeons Ballad.wav,0,19.55120181,0.5413429,0.28642166,-18.786257,117.37124,4
glalåten.wav,15.39482993,17.04344671,0.4981521,0.3245136,-15.232581,125.825455,4
Voice 131.wav,0,6.188117914,0.503799,0.31796592,-17.067417,122.25981,4
Voice 107.wav,103.9905669,110.585034,0.46350273,0.3089743,-17.671469,126.95237,4
5.wav,62.49650794,65.4338322,0.46776655,0.3236347,-17.958622,125.64815,4
Stackars jante.wav,0.7778684807,1.64861678,0.46176904,0.29981917,-17.00359,126.593956,4
20180125_172712.wav,306.8749206,337.9780499,0.4839904,0.29928178,-16.257618,126.45648,4
20180715_132603.wav,63.86648526,74.40834467,0.5217377,0.30159506,-14.934178,110.759056,4
20180802_225528.wav,0,12.66648526,0.47147393,0.31635925,-15.465398,121.05941,4
Voice 029.wav,153.2284807,173.7781406,0.4736068,0.30839196,-18.678297,133.28856,4
20180416_094251.wav,542.70839,625.4759184,0.51692665,0.30411407,-15.957307,131.96788,4
5.wav,171.5838549,177.7487528,0.4351102,0.30524072,-20.799824,126.10362,4
20180416_085916.wav,7.221405896,9.276371882,0.55731016,0.30432555,-12.322304,113.660774,4
20180416_094251.wav,0,4.284081633,0.5622945,0.31182805,-12.54875,110.211235,4
Voice 035.wav,0,274.5643537,0.49383765,0.29853114,-17.227333,115.28548,4
20180407_135258.wav,0,7.976054422,0.47451967,0.31337306,-17.94236,115.54721,4
guitbudapest.wav,197.1954649,232.0486168,0.47632354,0.30534756,-15.7028885,128.08464,4
20180416_085916.wav,3.64553288,4.969070295,0.4601432,0.30122337,-16.786581,122.43986,4
Voice 013.wav,33.08843537,36.97777778,0.48088673,0.30844462,-19.303402,118.253006,4
20180416_085916.wav,2.321995465,3.64553288,0.51994956,0.3119158,-15.442195,118.07179,4
Voice 017.wav,40.41433107,47.18294785,0.4689246,0.3125397,-15.519776,131.27654,4
Voice 130.wav,3.413333333,3.866122449,0.48067564,0.2967561,-16.620178,128.67259,4
nanz bars.wav,5.503129252,7.349115646,0.4522667,0.30746874,-18.016098,113.55425,4
nanz bars.wav,0,1.764716553,0.5146594,0.3067478,-23.907108,125.25245,4
20180416_092354.wav,0,2.902494331,0.632406,0.30944443,-17.047503,125.90543,4
Voice 035.wav,459.3371429,529.3220862,0.46617684,0.30164078,-18.343243,117.68244,4
20170412_111126.wav,0,5.59600907,0.56249976,0.28757188,-20.351954,115.55534,4
Voice 150.wav,0,8.266303855,0.5316718,0.30180982,-18.416513,127.80967,4
Obscurities.wav,0,2.914104308,0.5453278,0.30399188,-21.238234,133.58202,4
nanz bars.wav,2.229115646,5.503129252,0.49256212,0.28896868,-21.427853,120.36726,4
0.wav,0,35.86321995,0.5202536,0.29786074,-17.198574,127.49747,4
Voice 029.wav,126.455873,150.6510658,0.5577082,0.3028533,-14.186072,135.12024,4
variable sample rate.wav,1536.464399,1632.792381,0.49955523,0.2968545,-19.765715,114.72418,4
zero.wav,0,5.085170068,0.56460327,0.28724775,-19.236967,119.547615,4
20180606_233236.wav,134.652517,152.4041723,0.50576293,0.28988707,-19.84539,120.42383,4
20180310_194124.wav,6.873106576,7.151746032,0.5233219,0.3054857,-13.521289,127.20007,4
20180606_233236.wav,7.407165533,26.25015873,0.47054416,0.29327145,-23.075241,125.744705,4
Voice 062.wav,0,16.82285714,0.5564576,0.29446033,-19.12094,122.7101,4
Voice 148.wav,0,17.54267574,0.46969646,0.30451214,-17.59302,118.30086,4
20170302_001.wav,5.64244898,5.781768707,0.5292522,0.2979895,-17.792973,136.7164,4
dwvwbrderam.wav,39.8338322,43.37487528,0.44882286,0.3142493,-19.200525,127.94749,4
1 minute freestyle bunnylaser.wav,0,11.18040816,0.47240958,0.30616722,-17.107609,118.21031,4
variable sample rate.wav,1337.620317,1492.485805,0.49250484,0.29789966,-22.094154,110.36703,4
variable sample rate.wav,1252.600454,1337.620317,0.46359843,0.3086139,-20.738823,112.2537,4
Voice 168.wav,2.205895692,4.179591837,0.4775106,0.31016046,-16.533827,132.27937,4
20180310_192513.wav,0,15.37160998,0.46779826,0.29447213,-14.806616,119.37812,4
variable sample rate.wav,1050.505578,1248.536961,0.4636749,0.30443698,-20.128073,107.95514,4
Spoken.wav,253.0046259,294.9746939,0.5016168,0.3107178,-14.695194,126.4538,4
variable sample rate.wav,1023.047982,1050.505578,0.5035984,0.30043912,-23.863592,128.8916,4
Voice 127.wav,0,2.937324263,0.56446135,0.29977736,-13.411103,117.437,4
20180622_195916.wav,0,4.12154195,0.49939188,0.30164903,-22.919682,121.240105,4
variable sample rate.wav,900.1563719,978.2682993,0.5455557,0.28594965,-23.986511,120.883125,4
variable sample rate.wav,843.7318821,900.1563719,0.46141657,0.30592772,-20.014696,108.88983,4
darrrrksoa.wav,0,39.13723356,0.5281474,0.28773534,-20.543993,120.05612,4
variable sample rate.wav,449.8517914,826.6536054,0.46340132,0.30660006,-19.75369,109.755005,4
variable sample rate.wav,431.3570975,449.8517914,0.50806725,0.28809717,-21.277554,119.715454,4
variable sample rate.wav,0,431.3570975,0.457805,0.30288103,-19.727686,107.213844,4
Voice 010.wav,367.1655329,371.9140136,0.49535745,0.30992737,-20.626005,122.55001,4
jul jul jul.wav,0,3.030204082,0.51638716,0.3180088,-17.058935,121.25997,4
Lifeboat Early.wav,0,5.654058957,0.5479303,0.28892833,-18.550959,110.8317,4
Voice 061.wav,37.92979592,44.30367347,0.5056785,0.28392753,-18.094437,119.22915,4
Voice 149.wav,1058.284263,1118.180136,0.49068725,0.29831216,-15.000097,137.86116,4
Voice 003-sound-design.wav,0,1.637006803,0.45795652,0.32063264,-20.391932,115.2403,4
Voice 020.wav,2.739954649,3.16952381,0.52258855,0.29474995,-15.902451,126.28448,4
Spoken.wav,180.9531066,253.0046259,0.5002671,0.30900195,-14.476204,118.245255,4
20180310_194124.wav,6.11845805,6.315827664,0.54073507,0.29721835,-14.993484,117.76068,4
Nice 68groove.wav,6.617687075,8.185034014,0.5051713,0.28745866,-15.403674,122.63809,4
20180606_233236.wav,240.0246712,313.3881179,0.47122967,0.30097973,-23.17199,127.76507,4
Voice 097.wav,0,5.851428571,0.50102067,0.2895745,-20.302557,131.56702,4
GROOOOVe-4.wav,6.327437642,6.59446712,0.48557213,0.29028314,-13.950586,118.55206,4
Voice 014.wav,113.9287075,121.1733333,0.53489774,0.30116704,-17.57353,138.24359,4
Voice 014.wav,83.92852608,98.81251701,0.54697156,0.2902307,-17.612143,112.8012,4
Voice 014.wav,73.34022676,80.90993197,0.48752755,0.29955328,-17.002447,114.47329,4
Voice 014.wav,61.6954195,69.61342404,0.5767286,0.29560962,-15.974133,121.38816,4
Nice 68groove.wav,0,6.617687075,0.5059837,0.29719174,-21.740314,127.92556,4
20180111_110214.wav,6.698956916,9.346031746,0.50121105,0.30629393,-13.346187,110.00333,4
Voice 028.wav,3.29723356,10.21678005,0.52331865,0.28885654,-14.831594,119.68088,4
Voice 149.wav,719.1103855,756.6802721,0.50242674,0.3152139,-16.071808,120.74625,4
20170424_174054 THE TALK.wav,158.70839,201.8046259,0.4588746,0.30543682,-19.412863,128.89297,4
20170424_174054 THE TALK.wav,336.5035828,360.6058957,0.49953425,0.29455808,-17.878078,131.58485,4
20170424_174054 THE TALK.wav,793.2284807,857.8960544,0.47354466,0.30444434,-18.86552,123.62016,4
20170424_174054 THE TALK.wav,888.4535147,932.5249887,0.49821022,0.30321583,-19.37506,127.56373,4
Voice 014.wav,125.8753741,133.14322,0.52611893,0.29738355,-17.547764,113.362976,4
Folkb.wav,0,2.229115646,0.55021125,0.32470196,-19.190351,118.299164,4
Voice 014.wav,0,33.64571429,0.5177734,0.30723178,-17.861078,122.9013,4
Voice 014.wav,133.14322,142.361542,0.46708238,0.30976087,-15.552239,122.27247,4
20180606_233236.wav,178.8284807,195.9415873,0.49154535,0.28983235,-19.148712,122.769226,4
Voice 025.wav,105.5811338,108.4255782,0.51370436,0.30283886,-19.068851,122.92361,4
20180216_213246.wav,0,5.537959184,0.507866,0.29317242,-16.780178,132.7755,4
20180526_094830.wav,57.35328798,70.24036281,0.5055513,0.28440633,-18.57978,125.97756,4
20180606_233236.wav,195.9415873,229.9356009,0.430236,0.3052554,-21.62465,121.51138,4
20180117_133308.wav,186.1892063,233.0354649,0.43995935,0.2951299,-22.11886,128.23297,4
Voice 133.wav,0,1.915646259,0.50816363,0.30724025,-19.907831,128.4924,4
Voice 114.wav,5.247709751,6.849886621,0.48601112,0.30771533,-14.693178,121.70746,4
udda1.wav,0.2205895692,0.4411791383,0.38481706,0.40634194,-74.78948,279.71768,5
Voice 038.wav,0,0.8010884354,0.36635387,0.36213765,-47.36979,214.13605,5
20180310_194124.wav,0,0.429569161,0.46845734,0.39950895,-49.257694,210.46675,5
Voice 110.wav,0,0.6269387755,0.3605733,0.4051384,-63.46297,254.24065,5
Voice 114.wav,0,0.4876190476,0.21052259,0.34292114,-60.87941,236.54086,5
triplet trestämmigt.wav,0,0.5456689342,0.27065942,0.35035318,-50.56996,210.1025,5
åolsk7.wav,0,0.7198185941,0.43167618,0.41642988,-52.242077,224.89043,5
Elriff.wav,0,0.7082086168,0.3097062,0.3429766,-56.695274,233.27461,5
udda1 (1).wav,0.2205895692,0.4411791383,0.38481706,0.40634194,-74.78948,279.71768,5
Voice 018.wav,0,0.9984580499,0.48162156,0.37332126,-54.83812,233.01363,5
20180111_093911.wav,0,0.4179591837,0.5058305,0.42877358,-44.067966,194.75856,5
20180802_225240.wav,49.44689342,62.26430839,0.24727254,0.30028006,-21.451199,106.67524,6
20180802_225240.wav,40.79746032,49.44689342,0.23443606,0.2930347,-22.680086,105.248505,6
20180704_205833.wav,25.50712018,38.88181406,0.2456973,0.290128,-21.141468,102.110085,6
20180802_225240.wav,39.96154195,40.79746032,0.23681442,0.2894784,-23.875498,109.77604,6
Voice 046.wav,116.9821315,132.1912018,0.24717182,0.29408693,-22.14498,118.195786,6
20180704_205833.wav,24.48544218,25.50712018,0.16721486,0.28183645,-19.85517,92.405174,6
20180802_225240.wav,36.28117914,39.96154195,0.22851178,0.2953591,-22.293093,109.99615,6
20180802_225240.wav,26.58684807,36.28117914,0.2212885,0.29531497,-21.139883,109.49457,6
20180704_205833.wav,41.07609977,43.01496599,0.2765529,0.29018152,-21.075436,104.56159,6
Fattig bondräng.wav,64.37732426,65.34095238,0.22363183,0.30770412,-22.97595,110.81759,6
20180802_225240.wav,62.26430839,71.45941043,0.2444995,0.29406425,-21.527756,106.83831,6
Voice 002operation-omni.wav,12.35301587,13.06122449,0.18949857,0.3019083,-22.312382,114.96169,6
fångpolska-1.wav,8.89324263,10.12390023,0.17275575,0.29019266,-17.910248,111.8884,6
polski.wav,350.9347846,368.0595011,0.22207588,0.28995657,-20.987804,112.01375,6
Voice 090.wav,20.35229025,21.93124717,0.23425555,0.3106217,-21.46696,106.87517,6
albin duga.wav,105.0935147,108.1237188,0.2439399,0.30333978,-23.267342,109.96943,6
Voice 090.wav,7.697414966,9.508571429,0.23526004,0.30604425,-21.530481,97.42283,6
Voice 090.wav,6.559637188,7.697414966,0.22971915,0.28797448,-19.620127,107.53591,6
Voice 090.wav,0.3715192744,2.031746032,0.23115705,0.29596013,-20.47023,106.2207,6
20180802_225240.wav,99.30013605,112.9418594,0.23843251,0.2997799,-24.88327,106.84884,6
20180802_225240.wav,95.48045351,99.30013605,0.21937409,0.30022284,-23.632477,113.07632,6
20180802_225240.wav,80.66612245,95.48045351,0.22074915,0.29892963,-23.25529,107.826324,6
20180802_225240.wav,71.45941043,80.66612245,0.23308663,0.2944593,-23.137218,105.82473,6
0pärlan.wav,25.55356009,38.27809524,0.19656214,0.29532653,-28.42694,100.65062,6
darrrrksoa.wav,1126.22585,1213.60254,0.27795377,0.29219273,-21.241486,109.87908,6
20180306_200439.wav,256.2205896,257.4976871,0.1679618,0.30839437,-28.508781,100.891075,6
20180704_205833.wav,0.9752380952,24.48544218,0.22937256,0.29224646,-21.355072,104.71251,6
Voice 045.wav,11.91183673,13.73460317,0.22552598,0.28692877,-20.778246,106.31345,6
Voice 067soa.wav,13.9784127,38.83537415,0.21581803,0.29779378,-22.215216,116.48206,6
Voice 065.wav,1897.105125,1941.292698,0.23319,0.29153544,-21.202574,118.26709,6
20180802_225528.wav,159.5675283,162.1565533,0.1758999,0.28505442,-27.339588,123.64965,6
Voice 157.wav,406.9529252,419.9096599,0.26973587,0.28956512,-22.788702,98.92674,6
20171229_225142oliver.wav,3.401723356,4.678820862,0.24197237,0.2987532,-23.815495,97.957466,6
20180802_225528.wav,197.7295238,227.857415,0.21978527,0.28903133,-22.076454,107.26476,6
20180802_225528.wav,227.857415,259.9357823,0.24457867,0.2908844,-19.684698,110.477455,6
riff.wav,49.26113379,49.70231293,0.18835664,0.2925609,-19.11986,104.68495,6
riff.wav,9.06739229,13.9784127,0.25164157,0.29371428,-21.638256,109.62907,6
riff.wav,7.94122449,9.06739229,0.168591,0.28683156,-19.896929,107.12559,6
riff.wav,3.738412698,7.94122449,0.2402351,0.2890145,-20.339502,111.21494,6
0pärlan.wav,104.454966,122.4272109,0.1912019,0.28929886,-30.599627,103.237114,6
Voice 163.wav,44.87256236,55.54213152,0.22679797,0.29635206,-18.379343,105.28175,6
20180228_210341.wav,116.0997732,172.4081633,0.24008782,0.2940453,-23.025711,118.66846,6
pianoriff.wav,6.083628118,6.46675737,0.22997636,0.30855012,-21.839092,116.09653,6
folk2.wav,25.7044898,29.46612245,0.21826072,0.28856587,-22.238276,114.59927,6
weirdbeat.wav,0,2.310385488,0.28584293,0.28964648,-23.351665,116.65116,6
20170722_224347 Marja Nuut.wav,179.4902494,211.1042177,0.24148771,0.30570376,-31.741362,109.23863,6
king Selma a polka.wav,3.900952381,6.060408163,0.19063613,0.29198003,-20.890635,118.83875,6
20170317_183444.wav,18.5875737,23.3476644,0.25238743,0.3004363,-22.273317,115.351814,6
bisonpolska.wav,13.94358277,16.47455782,0.19957756,0.28659883,-18.264202,99.17499,6
SOA 7 POLSKA SLUT.wav,15.27873016,28.89723356,0.19519572,0.288635,-23.30909,111.02648,6
20180802_225528.wav,262.0836281,292.2231293,0.20977734,0.2850163,-21.777496,113.546005,6
20171229_225142oliver.wav,9.543401361,10.94820862,0.22526827,0.31246582,-30.052073,106.20403,6
0pärlan.wav,101.5989116,104.454966,0.23957802,0.28620628,-29.502949,98.534256,6
0pärlan.wav,83.71954649,101.5989116,0.19199485,0.29064074,-30.481272,102.14273,6
20180802_225240.wav,5.015510204,13.65333333,0.25754803,0.30005246,-21.204815,102.02065,6
0pärlan.wav,40.03120181,59.91909297,0.19263853,0.29222482,-27.719103,102.464455,6
Voice 065.wav,402.413424,424.9135601,0.21724528,0.2971782,-18.99606,109.81988,6
Voice 065.wav,299.1542857,324.2782766,0.23998752,0.29751518,-21.649015,110.89023,6
20170722_224347.wav,179.4205896,211.0577778,0.23986106,0.304143,-31.733725,109.236664,6
ngguhj.wav,35.61941043,38.04589569,0.1863477,0.2909191,-25.883745,121.23372,6
fångpolska.wav,79.69088435,80.92154195,0.17273909,0.2901796,-18.116684,112.589676,6
20170726_213709.wav,30.78965986,32.38022676,0.18218268,0.28095236,-19.97309,116.77503,6
20170726_213709.wav,69.45088435,70.97179138,0.24682274,0.2770942,-19.35057,106.33642,6
0pärlan.wav,62.96090703,80.898322,0.19302803,0.29443172,-28.2033,103.685135,6
0pärlan.wav,80.898322,83.71954649,0.21539526,0.2873809,-27.746304,100.77387,6
Voice 067.wav,44.5939229,58.02666667,0.20062,0.3049166,-26.73978,112.958496,6
Voice 067.wav,31.14956916,43.73478458,0.19637777,0.3032398,-25.309149,111.21493,6
Voice 085soa 112123123412345.wav,116.5409524,137.9729705,0.18922675,0.29418606,-23.870783,121.07454,6
Voice 067.wav,12.06276644,31.14956916,0.18667376,0.29951453,-26.07883,117.696754,6
Voice 067.wav,10.97142857,12.06276644,0.19719104,0.28959408,-23.68571,121.37085,6
Voice 067.wav,10.15873016,10.97142857,0.18912123,0.30077323,-20.920855,118.37442,6
